ID;sample.nr;vial.nr;rack.nr;CO2.TCD.area;N2O.ECD.area;CH4.FID.area;CO2.TCD.ppm;N2O.ECD.ppm;CH4.FID.ppm;chamber.temp;chamber.A;chamber.V;vial.time;date;chamber.time;site;treatment;border.dist;position;comments;CO2.TCD.mol;N2O.ECD.mol;CH4.FID.mol
834;10_05_18_CS10_16;58;1;5654.6;6163.3;59.1;727.905703599208;0.369155623122097;1.78774818401937;33.1;0.049087385212341;0.002454369260617;600;10-05-18;10:04;CS10;b3;NA;interrow;field pea;28966.0057615345;14690.0400057109;71140.978759236
835;10_05_18_CS10_17;59;1;5661.5;5790.5;58.8;728.798710963283;0.345464781675564;1.77737115185057;33.8;0.049087385212341;0.002454369260617;600;10-05-18;10:06;CS10;c3;NA;interrow;oat;28935.40369508;13715.9448416186;70566.743630501
836;10_05_18_CS10_18;60;1;5278.5;5816.2;62.3;679.230331189253;0.347094959520874;1.89843652715323;33.9;0.049087385212341;0.002454369260617;540;10-05-18;10:07;CS10;c3;NA;interrow;oat;26958.613800124;13776.1795020395;75348.8394282449
837;10_05_18_CS10_13;61;1;7172.3;6208.6;55;924.328497288623;0.372040639227283;1.64592874437911;33.9;0.049087385212341;0.002454369260617;1200;10-05-18;10:10;CS10;a3;NA;interrow;no cover;36686.5462842676;14766.2721323395;65326.8196733047
838;10_05_18_CS10_14;62;1;7222.6;6231.2;57.3;930.838391551374;0.373480459852983;1.72548599100657;34;0.049087385212341;0.002454369260617;1200;10-05-18;10:12;CS10;a3;NA;interrow;no cover;36932.8953228703;14818.5924152725;68462.1455940536
839;10_05_18_CS10_15;63;1;5552.3;6004.9;59.4;714.665898766614;0.359078189196537;1.79812521618817;34.1;0.049087385212341;0.002454369260617;1200;10-05-18;10:13;CS10;b3;NA;interrow;field pea;28346.5856685497;14242.5162153865;71321.0334667201
840;10_05_18_CS10_16;64;1;6874.9;6437;55.3;885.838585683409;0.386606761903296;1.65630577654791;34.1;0.049087385212341;0.002454369260617;1260;10-05-18;10:15;CS10;b3;NA;interrow;field pea;35135.9976751624;15334.4125069429;65695.8918415686
841;10_05_18_CS10_17;65;1;7152.5;6200.7;54.3;921.765954417798;0.37153741697496;1.62171566931857;34.2;0.049087385212341;0.002454369260617;1200;10-05-18;10:16;CS10;c3;NA;interrow;oat;36549.1291558187;14731.9056146026;64302.9775268461
842;10_05_18_CS10_18;66;1;6321.3;6194.5;58.3;814.190922386012;0.371142511362796;1.7600760982359;34.3;0.049087385212341;0.002454369260617;1200;10-05-18;10:18;CS10;c3;NA;interrow;oat;32273.1492468767;14711.4605822065;69766.4356632277
843;10_05_18_CS10_13;67;1;8283;6506.9;52.4;1068.07679863331;0.391071178667626;1.55599446558284;34.4;0.049087385212341;0.002454369260617;1800;10-05-18;10:20;CS10;a3;NA;interrow;no cover;42322.9895871465;15496.3589170383;61656.9310828454
844;10_05_18_CS10_14;68;1;7773.6;6437.3;55.6;1002.14955932028;0.386625915983521;1.66668280871671;34.4;0.049087385212341;0.002454369260617;1860;10-05-18;10:23;CS10;a3;NA;interrow;no cover;39710.5951726951;15320.2135251225;66043.0029457184
845;10_05_18_CS10_15;69;1;6132.2;11492.4;57.1;789.717343756067;0.715925673212801;1.71856796956071;34.5;0.049087385212341;0.002454369260617;1860;10-05-18;10:24;CS10;b3;NA;interrow;field pea;31282.7082527008;28359.632902595;68076.838921256
846;10_05_18_CS10_16;70;1;7789.4;6809.3;52.5;1004.19441676265;0.410419519309361;1.55945347630578;34.6;0.049087385212341;0.002454369260617;1920;10-05-18;10:26;CS10;b3;NA;interrow;field pea;39765.7637969889;16252.4760047409;61753.837261003
847;10_05_18_CS10_17;71;1;7954.6;7169.1;51.9;1025.57482495761;0.433510978216434;1.53869941196818;34.7;0.049087385212341;0.002454369260617;1920;10-05-18;10:28;CS10;c3;NA;interrow;oat;40599.2285509879;17161.3136902992;60912.190488245
848;10_05_18_CS10_18;72;1;6979.1;6116.5;55.7;899.324291094516;0.366176480562054;1.67014181943964;34.8;0.049087385212341;0.002454369260617;1860;10-05-18;10:29;CS10;c3;NA;interrow;oat;35589.8127748285;14491.0490184674;66094.1055966886
849;11_05_18_CS11_3;1;2;3304.8;5679.1;63.2;423.791398656606;0.338403861435063;1.92956762365963;41.8;0.049087385212341;0.002454369260617;0;11-05-18;8:34;CS11;b1;NA;interrow;aromatic;16398.3485429619;13094.3301012885;74663.4370831682
850;11_05_18_CS11_4;2;2;3487.1;5744.8;63.7;447.384912058188;0.342567110817301;1.9468626772743;41.9;0.049087385212341;0.002454369260617;0;11-05-18;8:35;CS11;b1;NA;berm;aromatic;17305.7903160273;13251.2170821721;75308.7472530288
851;11_05_18_CS11_5;3;2;3411.3;5637.3;64.1;437.574773189072;0.335756674967712;1.96069872016603;42.1;0.049087385212341;0.002454369260617;0;11-05-18;8:36;CS11;c1;NA;interrow;no cover;16915.5751472341;12979.5354179336;75795.8378183824
852;11_05_18_CS11_6;4;2;3395.8;5608;65.1;435.56874215383;0.333901848347827;1.99528882739536;42.3;0.049087385212341;0.002454369260617;0;11-05-18;8:37;CS11;c1;NA;berm;no cover;16827.3513125956;12899.6485796714;77084.1036541159
853;11_05_18_CS11_7;5;2;3528;5617.8;61.3;452.678245564083;0.334522166197216;1.8638464199239;42.4;0.049087385212341;0.002454369260617;0;11-05-18;8:39;CS11;a2;NA;interrow;grass;17482.8015260679;12919.5177700853;71983.2626239797
854;11_05_18_CS11_8;6;2;3520.3;5607.1;63.8;451.681701114318;0.333844883806738;1.95032168799723;42.6;0.049087385212341;0.002454369260617;0;11-05-18;8:40;CS11;a2;NA;berm;grass;17433.264723165;12885.1937581685;75275.2971800833
855;11_05_18_CS11_9;7;2;3292.7;5617.1;64.4;422.225400235547;0.33447785551533;1.97107575233483;42.8;0.049087385212341;0.002454369260617;0;11-05-18;8:41;CS11;b2;NA;interrow;aromatic;16286.0432608758;12901.4522141224;76028.171102639
856;11_05_18_CS11_10;8;2;3378.2;5674.4;64.3;433.290926268653;0.338106149811627;1.9676167416119;42.9;0.049087385212341;0.002454369260617;0;11-05-18;8:42;CS11;b2;NA;berm;aromatic;16707.573773375;13037.2761088171;75870.7369002823
857;11_05_18_CS11_11;9;2;3764.6;5681.6;63.4;483.299338656865;0.338562225011608;1.9364856451055;43.1;0.049087385212341;0.002454369260617;0;11-05-18;8:43;CS11;c2;NA;interrow;no cover;18624.0982647496;13046.6061982866;74623.1084092743
858;11_05_18_CS11_3;10;2;6056;5803.7;62.7;779.855436344105;0.34630201461118;1.91227257004497;43.3;0.049087385212341;0.002454369260617;660;11-05-18;8:45;CS11;b1;NA;interrow;aromatic;30032.991396133;13336.4274204943;73643.4766839024
859;11_05_18_CS11_4;11;2;7066.2;5683.7;57.8;910.596891299002;0.338695253811289;1.74278104462124;43.4;0.049087385212341;0.002454369260617;600;11-05-18;8:45;CS11;b1;NA;berm;aromatic;35056.8938169733;13039.3631502926;67094.9907816663
860;11_05_18_CS11_5;12;2;5950.7;5789.7;60.8;766.227367440175;0.345414044150124;1.84655136630924;43.6;0.049087385212341;0.002454369260617;720;11-05-18;8:48;CS11;c1;NA;interrow;no cover;29480.2134615985;13289.6320164063;71045.137200549
861;11_05_18_CS11_6;13;2;5789.9;5668.6;57.3;745.416413216509;0.337738782431677;1.72548599100657;43.8;0.049087385212341;0.002454369260617;660;11-05-18;8:48;CS11;c1;NA;berm;no cover;28661.4252506195;12986.1305644328;66345.3163565659
862;11_05_18_CS11_7;14;2;7426.8;5961;59.7;957.266232673716;0.356288210365378;1.80850224835697;44;0.049087385212341;0.002454369260617;660;11-05-18;8:50;CS11;a2;NA;interrow;grass;36783.8863039492;13690.721112049;69493.4583644443
863;11_05_18_CS11_8;15;2;6894.2;5693;58.1;888.336417875678;0.339284418589142;1.75315807679004;44.2;0.049087385212341;0.002454369260617;660;11-05-18;8:51;CS11;a2;NA;berm;grass;34113.6784632561;13029.1174947221;67324.3488878847
864;11_05_18_CS11_9;16;2;6443.8;5815.8;62.1;830.045038632275;0.347069583618355;1.89151850570737;44.4;0.049087385212341;0.002454369260617;660;11-05-18;8:52;CS11;b2;NA;interrow;aromatic;31855.1114377014;13319.6871835015;72591.8835501604
865;11_05_18_CS11_10;17;2;5832.1;11779;60.2;750.87799448665;0.73492007112536;1.82579730197164;44.7;0.049087385212341;0.002454369260617;660;11-05-18;8:53;CS11;b2;NA;berm;aromatic;28789.6741137942;28177.8258288827;70003.528812353
866;11_05_18_CS11_11;18;2;6325;5801.4;61;814.669781407328;0.346156124469786;1.8534693877551;44.9;0.049087385212341;0.002454369260617;660;11-05-18;8:54;CS11;c2;NA;interrow;no cover;31215.8952799279;13263.7463406193;71019.8262328661
867;11_05_18_CS11_3;19;2;7317.8;5969.7;60.4;943.15930474847;0.356841019266813;1.8327153234175;45.1;0.049087385212341;0.002454369260617;1260;11-05-18;8:55;CS11;b1;NA;interrow;aromatic;36116.5475887626;13664.5692716878;70180.4561134189
868;11_05_18_CS11_4;20;2;8259.7;5746.5;54.8;1065.06128101259;0.342674875684065;1.63901072293324;45.3;0.049087385212341;0.002454369260617;1260;11-05-18;8:56;CS11;b1;NA;berm;aromatic;40758.9447182405;13113.8616747552;62723.4776435831
869;11_05_18_CS11_5;21;2;7286.1;12390.2;59.7;939.056647728008;0.775523912568958;1.80850224835697;45.5;0.049087385212341;0.002454369260617;1260;11-05-18;8:57;CS11;c1;NA;interrow;no cover;35914.3041601042;29659.9803077086;69166.3276958528
870;11_05_18_CS11_6;22;2;6773.1;5868.3;68.4;872.663491529372;0.350401108751804;2.10943618125216;45.6;0.049087385212341;0.002454369260617;1260;11-05-18;8:58;CS11;c1;NA;berm;no cover;33364.6214393989;13396.916977655;80650.2624679593
871;11_05_18_CS11_7;23;2;9016.2;6191.7;55;1162.96853766809;0.370964175059724;1.64592874437911;45.7;0.049087385212341;0.002454369260617;1200;11-05-18;8:59;CS11;a2;NA;interrow;grass;44449.9351944289;14178.658327183;62909.2048947411
872;11_05_18_CS11_8;24;2;8224;5899.4;60.5;1060.44093856368;0.352375528369852;1.83617433414044;45.8;0.049087385212341;0.002454369260617;1140;11-05-18;8:59;CS11;a2;NA;berm;grass;40518.5100129633;13463.9571666439;70158.596709955
873;11_05_18_CS11_9;25;2;7243.6;5878.7;58.1;933.556240050733;0.351061291582533;1.75315807679004;45.9;0.049087385212341;0.002454369260617;1140;11-05-18;9:00;CS11;b2;NA;interrow;aromatic;35659.1777689323;13409.5370661892;66965.6233178819
874;11_05_18_CS11_10;26;2;6744.8;5980.1;58.6;869.000867123093;0.357501914948831;1.7704531304047;45.9;0.049087385212341;0.002454369260617;1140;11-05-18;9:01;CS11;b2;NA;berm;aromatic;33193.3471950385;13655.5504542515;67626.2448904345
875;11_05_18_CS11_11;27;2;7021.6;6015.8;58.7;904.824698771791;0.359771117106812;1.77391214112764;46;0.049087385212341;0.002454369260617;1200;11-05-18;9:03;CS11;c2;NA;interrow;no cover;34550.8857823837;13737.921601644;67737.1383200304
876;11_05_18_CS11_3;28;2;8170.5;6094.5;59.5;1053.51689595817;0.364776524784388;1.8015842269111;46.1;0.049087385212341;0.002454369260617;1800;11-05-18;9:04;CS11;b1;NA;interrow;aromatic;40216.1217381155;13924.6908941061;68772.2530781342
877;11_05_18_CS11_4;29;2;9463.3;5796.8;194;1220.83282643302;0.345864355128376;6.45395364925631;46.2;0.049087385212341;0.002454369260617;1800;11-05-18;9:05;CS11;b1;NA;berm;aromatic;46588.5147797882;13198.6184118095;246290.98142369
878;11_05_18_CS11_5;30;2;8263.8;12155.8;57.2;1065.59190857675;0.759936740668827;1.72202698028364;46.3;0.049087385212341;0.002454369260617;1800;11-05-18;9:06;CS11;c1;NA;interrow;no cover;40651.5967947747;NA;65694.142296663
879;11_05_18_CS11_6;31;2;7951.3;5812.3;54.5;1025.14773447914;0.346847549166007;1.62863369076444;46.4;0.049087385212341;0.002454369260617;1740;11-05-18;9:06;CS11;c1;NA;berm;no cover;39096.4407583509;13227.8540956224;62111.8093192468
880;11_05_18_CS11_7;32;2;10529.1;11989.6;55.8;1358.77010884336;0.74889619973112;1.67360083016257;46.5;0.049087385212341;0.002454369260617;1740;11-05-18;9:08;CS11;a2;NA;interrow;grass;51803.7099827907;NA;63806.7701581256
881;11_05_18_CS11_8;33;2;8522.8;5612.1;59.2;1099.11204006885;0.334161360772086;1.7912071947423;46.6;0.049087385212341;0.002454369260617;1680;11-05-18;9:08;CS11;a2;NA;berm;grass;41891.0262521008;12736.0649562753;68269.207216765
882;11_05_18_CS11_9;34;2;8638.3;11745.8;54.2;1114.06020681533;0.732718236899943;1.61825665859564;46.7;0.049087385212341;0.002454369260617;1740;11-05-18;9:10;CS11;b2;NA;interrow;aromatic;42447.4782625595;NA;61658.1706435253
883;11_05_18_CS11_10;35;2;7576.4;6145;57.7;976.627667697723;0.367990531573121;1.73932203389831;46.7;0.049087385212341;0.002454369260617;1740;11-05-18;9:11;CS11;b2;NA;berm;aromatic;37211.078397386;14021.0286609466;66270.955352171
884;11_05_18_CS11_11;36;2;5264.5;11150.8;64.3;677.41843218968;0.693325198647904;1.9676167416119;46.8;0.049087385212341;0.002454369260617;1800;11-05-18;9:13;CS11;c2;NA;interrow;no cover;25802.6601703055;NA;74945.9177913243
885;11_05_18_CS11_1;37;2;3558.3;5686.3;63.9;456.599712684587;0.338859960428199;1.95378069872017;40.7;0.049087385212341;0.002454369260617;0;11-05-18;9:32;CS11;a1;NA;interrow;grass;17729.7694646275;13157.9342086335;75865.3157468724
886;11_05_18_CS11_2;38;2;3408.7;5803.4;68.4;437.23827766058;0.346282985255545;2.10943618125216;40.8;0.049087385212341;0.002454369260617;0;11-05-18;9:33;CS11;a1;NA;berm;grass;16972.5569752092;13441.8874034576;81883.3290704317
887;11_05_18_CS11_12;39;2;3570.4;5735.2;68.5;458.165711105647;0.341958594027318;2.11289519197509;41;0.049087385212341;0.002454369260617;0;11-05-18;9:34;CS11;c2;NA;berm;no cover;17773.5879414467;13265.5739963843;81965.3841292587
888;11_05_18_CS11_13;40;2;3571.7;5752.4;71.3;458.333958869893;0.343048898752861;2.20974749221723;41.1;0.049087385212341;0.002454369260617;0;11-05-18;9:36;CS11;a3;NA;interrow;grass;17774.4568121076;13303.6353019932;85695.2896593631
889;11_05_18_CS11_14;41;2;3375.3;5666.6;67.9;432.915604333027;0.337612109518535;2.0921411276375;41.2;0.049087385212341;0.002454369260617;0;11-05-18;9:37;CS11;a3;NA;berm;grass;16783.377505083;13088.6284246251;81108.6363891813
890;11_05_18_CS11_15;42;2;3406.4;5623.2;67.7;436.940608539221;0.334864003155365;2.08522310619163;41.4;0.049087385212341;0.002454369260617;0;11-05-18;9:39;CS11;b3;NA;interrow;aromatic;16928.6492739532;12973.8347800655;80789.0361591161
891;11_05_18_CS11_16;43;2;3316.7;5623.4;63.2;425.331512806243;0.334876664181047;1.92956762365963;41.5;0.049087385212341;0.002454369260617;0;11-05-18;9:40;CS11;b3;NA;berm;aromatic;16473.6339824213;12970.2018986913;74734.624215299
892;11_05_18_CS11_17;44;2;3801.8;5608.3;64.4;488.113813141445;0.333920836656283;1.97107575233483;41.6;0.049087385212341;0.002454369260617;0;11-05-18;9:42;CS11;c3;NA;interrow;no cover;18899.2664047165;12929.072442013;76318.0322792019
893;11_05_18_CS11_18;45;2;3536.2;10730.6;66.1;453.739500692404;0.665584457767116;2.0298789346247;41.8;0.049087385212341;0.002454369260617;0;11-05-18;9:42;CS11;c3;NA;berm;no cover;17557.1720040797;13000;78544.9218070699
894;11_05_18_CS11_1;46;2;5966.8;5823;56.5;768.311051289684;0.347526366693027;1.69781390522311;41.9;0.049087385212341;0.002454369260617;720;11-05-18;9:44;CS11;a1;NA;interrow;grass;29719.889054677;13443.0515405896;65675.0164064654
895;11_05_18_CS11_2;47;2;7209.6;10327.7;56.3;929.155913908913;0.639050049941834;1.69089588377724;42;0.049087385212341;0.002454369260617;660;11-05-18;9:44;CS11;a1;NA;berm;grass;35930.3023462681;24711.95755749;65386.6583968515
896;11_05_18_CS11_12;48;2;6052.5;5681;146.9;779.402461594212;0.33852421735248;4.82475959875476;42.2;0.049087385212341;0.002454369260617;780;11-05-18;9:47;CS11;c2;NA;berm;no cover;30120.2467602556;13082.3720265433;186454.311904734
897;11_05_18_CS11_13;49;2;6664.4;5760.6;59.1;858.59539001126;0.343568767589174;1.78774818401937;42.3;0.049087385212341;0.002454369260617;720;11-05-18;9:48;CS11;a3;NA;interrow;grass;33170.1632023722;13273.1112055253;69066.1744968015
898;11_05_18_CS11_14;50;2;6935.1;5866.1;56.7;893.629751381573;0.350261464139667;1.70473192666897;42.4;0.049087385212341;0.002454369260617;720;11-05-18;9:49;CS11;a3;NA;berm;grass;34512.706838221;13527.3822406756;65838.1316556682
899;11_05_18_CS11_15;51;2;7428.8;6002.3;56.9;957.525075387941;0.35891291534848;1.71164994811484;42.6;0.049087385212341;0.002454369260617;660;11-05-18;9:50;CS11;b3;NA;interrow;aromatic;36956.9723040024;13852.7282606239;66063.4393318614
900;11_05_18_CS11_16;52;2;5777;5703.6;57.2;743.74687770976;0.339956013730872;1.72202698028364;42.7;0.049087385212341;0.002454369260617;660;11-05-18;9:51;CS11;b3;NA;berm;aromatic;28696.8258425683;13116.9068570875;66442.9120046509
901;11_05_18_CS11_17;53;2;6467.9;5992.7;57.9;833.164093338683;0.358302712563377;1.74624005534417;42.9;0.049087385212341;0.002454369260617;600;11-05-18;9:52;CS11;c3;NA;interrow;no cover;32126.5683421034;13816.0497726216;67334.5154073123
902;11_05_18_CS11_18;54;2;4797.8;5793.9;58.2;617.017484825346;0.345680421088646;1.75661708751297;43;0.049087385212341;0.002454369260617;660;11-05-18;9:53;CS11;c3;NA;berm;no cover;23784.4915993458;13325.1216920838;67713.2259437444
903;11_05_18_CS11_1;55;2;7098.1;6005.7;55.1;914.725432590886;0.35912904359605;1.64938775510204;43.2;0.049087385212341;0.002454369260617;1320;11-05-18;9:54;CS11;a1;NA;interrow;grass;35238.1015762242;13834.7806525566;63539.6056368983
904;11_05_18_CS11_2;56;2;8312.5;5702.7;54.5;1071.89472866812;0.33989898844259;1.62863369076444;43.3;0.049087385212341;0.002454369260617;1320;11-05-18;9:55;CS11;a1;NA;berm;grass;41279.7086015895;13089.8406547061;62720.2675555864
905;11_05_18_CS11_12;57;2;7001.4;5759.1;57.8;902.210387358122;0.343473666142499;1.74278104462124;43.5;0.049087385212341;0.002454369260617;1380;11-05-18;9:57;CS11;c2;NA;berm;no cover;34723.0542054824;13219.15031653;67073.8017746296
906;11_05_18_CS11_13;58;2;7612;5928.2;55.7;981.235068010923;0.354204515238489;1.67014181943964;43.6;0.049087385212341;0.002454369260617;1320;11-05-18;9:58;CS11;a3;NA;interrow;grass;37752.5268480138;13627.8409803836;64257.8684088406
907;11_05_18_CS11_14;59;2;8195.5;5864.3;54.4;1056.75242988598;0.350147211912972;1.62517468004151;43.6;0.049087385212341;0.002454369260617;1320;11-05-18;9:59;CS11;a3;NA;berm;grass;40658.0194507787;13471.7382709303;62527.780285464
908;11_05_18_CS11_15;60;2;8335.7;6328.2;53;1074.89730415313;0.379663946773293;1.57674852992044;43.6;0.049087385212341;0.002454369260617;1260;11-05-18;10:00;CS11;b3;NA;interrow;aromatic;41356.1343829255;14607.3798328843;60664.6084602892
909;11_05_18_CS11_16;61;2;6937.3;5858.2;53.1;893.91447836722;0.349760040258125;1.58020754064338;43.6;0.049087385212341;0.002454369260617;1260;11-05-18;10:01;CS11;b3;NA;berm;aromatic;34392.9109798296;13456.8420357967;60797.6921620874
910;11_05_18_CS11_17;62;2;7882;6241;55.4;1016.17883443126;0.37410490926876;1.65976478727084;43.6;0.049087385212341;0.002454369260617;1200;11-05-18;10:02;CS11;c3;NA;interrow;no cover;39096.9707258999;14393.4986544788;63858.617303446
911;11_05_18_CS11_18;63;2;5453.3;5879.8;57.7;701.853184412492;0.35113112292125;1.73932203389831;43.6;0.049087385212341;0.002454369260617;1200;11-05-18;10:02;CS11;c3;NA;berm;no cover;27003.4490732262;13509.5937532373;66919.5424448047
912;11_05_18_CS11_1;64;2;7666.9;6056.5;53.7;988.340300516391;0.362359170364734;1.60096160498098;43.6;0.049087385212341;0.002454369260617;1920;11-05-18;10:04;CS11;a1;NA;interrow;grass;38025.897103184;13941.5872442773;61596.1943728766
913;11_05_18_CS11_2;65;2;9212.7;5686;52.4;1188.39983434066;0.338840955576183;1.55599446558284;43.6;0.049087385212341;0.002454369260617;1920;11-05-18;10:05;CS11;a1;NA;berm;grass;45723.0872751703;13036.7357319664;59866.1062495
914;11_05_18_CS11_12;66;2;7844.9;5796.5;54.7;1011.37730208239;0.3458453272;1.63555171221031;43.6;0.049087385212341;0.002454369260617;1980;11-05-18;10:07;CS11;c2;NA;berm;no cover;38912.2341782348;13306.2254153281;62927.0313908586
915;11_05_18_CS11_13;67;2;8736.1;5972.8;53.6;1126.71761554092;0.357038009429741;1.59750259425804;43.6;0.049087385212341;0.002454369260617;1920;11-05-18;10:08;CS11;a3;NA;interrow;grass;43349.8948596129;13736.8582475159;61463.1106710784
916;11_05_18_CS11_14;68;2;9333.9;6030.9;51.9;1204.08570282268;0.360731175529978;1.53869941196818;43.6;0.049087385212341;0.002454369260617;1860;11-05-18;10:08;CS11;a3;NA;berm;grass;46326.593193688;13878.9509599543;59200.6877405089
917;11_05_18_CS11_15;69;2;9598.6;6504.9;50.3;1238.34353605032;0.390943399240215;1.48335524040125;43.6;0.049087385212341;0.002454369260617;1860;11-05-18;10:10;CS11;b3;NA;interrow;aromatic;47644.6461361934;15041.3511064055;57071.3485117377
918;11_05_18_CS11_16;70;2;7868.1;5990.7;50;1014.3798775674;0.35817559473715;1.47297820823245;43.6;0.049087385212341;0.002454369260617;1800;11-05-18;10:10;CS11;b3;NA;berm;aromatic;39027.7567632976;13780.6262713667;56672.0974063431
919;11_05_18_CS11_17;71;2;8918.5;6430.3;55.4;1150.32407107821;0.386179002114403;1.65976478727084;43.6;0.049087385212341;0.002454369260617;1800;11-05-18;10:12;CS11;c3;NA;interrow;no cover;44258.1413904514;14858.0433178127;63858.617303446
920;11_05_18_CS11_18;72;2;5922.5;5874.2;56.7;762.577685169607;0.350775626504482;1.70473192666897;43.6;0.049087385212341;0.002454369260617;1800;11-05-18;10:12;CS11;c3;NA;berm;no cover;29339.793767686;13495.9162069939;65588.7054268227
921;17_05_18_CS10_1;1;1;3577.3;5983;63.1;441.362901423633;0.307145622622506;2.05001216333623;30.4;0.049087385212341;0.002454369260617;0;17-05-18;8:41;CS10;a1;NA;interrow;no cover;17719.6515108311;12331.1528413308;82303.0232267226
922;17_05_18_CS10_2;2;1;3476.6;5967.2;63.3;428.125616184454;0.30622719346516;2.05696264118158;30.4;0.049087385212341;0.002454369260617;0;17-05-18;8:43;CS10;a1;NA;interrow;no cover;17188.2065691943;12294.2801350996;82582.0680781501
923;17_05_18_CS10_3;3;1;3497.2;5940.9;64.4;430.833541466749;0.304699130637112;2.09519026933102;30.4;0.049087385212341;0.002454369260617;0;17-05-18;8:44;CS10;b1;NA;interrow;field pea;17296.9232106811;12232.932113523;84116.8147610016
924;17_05_18_CS10_4;4;1;3423.6;5916.7;63.2;421.158623953308;0.303293871955257;2.05348740225891;30.4;0.049087385212341;0.002454369260617;0;17-05-18;8:45;CS10;b1;NA;interrow;field pea;16908.498705175;12176.5143809842;82442.5456524363
925;17_05_18_CS10_5;5;1;3409.3;5921.1;62.6;419.278850577735;0.303549316981435;2.03263596872285;30.4;0.049087385212341;0.002454369260617;0;17-05-18;8:47;CS10;c1;NA;interrow;oat;16833.0303569585;12186.7698800972;81605.4110981537
926;17_05_18_CS10_6;6;1;3440;5849.3;63.1;423.314447964455;0.299384074081207;2.05001216333623;30.4;0.049087385212341;0.002454369260617;0;17-05-18;8:48;CS10;c1;NA;interrow;oat;16995.0498178149;12019.5454658749;82303.0232267226
927;17_05_18_CS10_1;7;1;6165.7;6284.8;63;781.61502767079;0.324749656570636;2.04653692441355;30.4;0.049087385212341;0.002454369260617;600;17-05-18;8:51;CS10;a1;NA;interrow;no cover;31379.9502887113;13037.9121673628;82163.5008010088
928;17_05_18_CS10_2;8;1;5441.6;6141.4;56.5;686.430139471297;0.31637080878014;1.82064639443962;30.5;0.049087385212341;0.002454369260617;540;17-05-18;8:52;CS10;a1;NA;interrow;no cover;27549.4318177902;12697.3387741114;73070.4711575637
929;17_05_18_CS10_3;9;1;7013.6;6462;59.4;893.073758100772;0.335138428787234;1.92142832319722;30.5;0.049087385212341;0.002454369260617;540;17-05-18;8:53;CS10;b1;NA;interrow;field pea;35842.9404425702;13450.5651230679;77115.288998621
930;17_05_18_CS10_4;10;1;6113.3;6288.3;57.9;774.726907049807;0.324954480455956;1.86929973935708;30.5;0.049087385212341;0.002454369260617;600;17-05-18;8:55;CS10;b1;NA;interrow;field pea;31093.1657511647;13041.8389118258;75023.1418394534
931;17_05_18_CS10_5;11;1;6441.6;6170.9;59.2;817.882823077833;0.318092393214421;1.91447784535187;30.5;0.049087385212341;0.002454369260617;540;17-05-18;8:56;CS10;c1;NA;interrow;oat;32825.2006630701;12766.4334572606;76836.3360440653
932;17_05_18_CS10_6;12;1;5965;6232.2;58.3;755.232474070958;0.321673270632966;1.88320069504778;30.5;0.049087385212341;0.002454369260617;600;17-05-18;8:58;CS10;c1;NA;interrow;oat;30310.7692314097;12910.1496675745;75581.0477485648
933;17_05_18_CS10_1;13;1;5950.2;6217.9;60.3;753.286974353581;0.3208375081768;1.9527054735013;30.6;0.049087385212341;0.002454369260617;1200;17-05-18;9:01;CS10;a1;NA;interrow;no cover;30222.7347042354;12872.3676672045;78344.7762810206
934;17_05_18_CS10_2;14;1;6350;6401;53.8;805.841757259474;0.331557843943499;1.72681494352737;30.6;0.049087385212341;0.002454369260617;1200;17-05-18;9:03;CS10;a1;NA;interrow;no cover;32331.2926845011;13302.4797955807;69281.7899397794
935;17_05_18_CS10_3;15;1;8769.2;6976.3;56.1;1123.85208944041;0.365501554751686;1.80674543874891;30.7;0.049087385212341;0.002454369260617;1200;17-05-18;9:04;CS10;b1;NA;interrow;field pea;45075.3911832578;14659.5141062776;72464.8360628355
936;17_05_18_CS10_4;16;1;6992.6;6283;55;890.313251745034;0.32464432445704;1.76851781059948;30.7;0.049087385212341;0.002454369260617;1200;17-05-18;9:05;CS10;b1;NA;interrow;field pea;35708.6296987961;13020.8148010046;70931.6046803126
937;17_05_18_CS10_5;17;1;7724.5;6495.5;55.6;986.523470876658;0.337106724253479;1.78936924413553;30.8;0.049087385212341;0.002454369260617;1200;17-05-18;9:07;CS10;c1;NA;interrow;oat;39554.4055696085;13516.2076574977;71744.3009576097
938;17_05_18_CS10_6;18;1;7257.5;6451.5;56.3;925.135067632406;0.33452177827814;1.81369591659427;30.7;0.049087385212341;0.002454369260617;1200;17-05-18;9:08;CS10;c1;NA;interrow;oat;37105.2609704577;13416.9791175227;72743.6054051124
939;17_05_18_CS10_1;19;1;5918;6256.6;60;749.054197941451;0.323099913347227;1.94227975673328;30.6;0.049087385212341;0.002454369260617;1800;17-05-18;9:11;CS10;a1;NA;interrow;no cover;30052.9108749093;12963.1379494306;77926.4846037325
940;17_05_18_CS10_2;20;1;6989;6584.5;51.4;889.840022084051;0.342342446972207;1.64340920938315;30.5;0.049087385212341;0.002454369260617;1800;17-05-18;9:13;CS10;a1;NA;interrow;no cover;35713.1565289763;13739.6937559596;65957.170816394
941;17_05_18_CS10_3;21;1;9917.5;7262;53.2;1274.79920602579;0.38249872752083;1.70596350999131;30.4;0.049087385212341;0.002454369260617;1800;17-05-18;9:14;CS10;b1;NA;interrow;field pea;51180.1005571594;15356.3974977135;68490.3030810592
